CityName,VehicleTypeId,Description,Year,Month,Count,Amount
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,1,2,46140
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,1,60,415192
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2012,1,12,153852
Surat,18,CRANE,2012,1,1,4000
Surat,21,TEMPO,2012,1,240,676919
Surat,1,MOPED/SCOOTER                                ,2012,2,2813,2547498
Surat,2,MOTOR CYCLE                                  ,2012,2,6373,6277815
Surat,3,AUTO RICKSHAW,2012,2,608,1219056
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,2,1720,22043115
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,2,1,32146
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,2,49,348089
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2012,2,1,11095
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2012,2,2,43015
Surat,21,TEMPO,2012,2,181,498547
Surat,1,MOPED/SCOOTER                                ,2012,3,3219,2917957
Surat,2,MOTOR CYCLE                                  ,2012,3,6657,6569820
Surat,3,AUTO RICKSHAW,2012,3,377,766683
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,3,2141,26959850
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,3,4,99788
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,3,97,751331
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2012,3,1,13990
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2012,3,16,212036
Surat,17,EXCAVATOR,2012,3,1,6583
Surat,21,TEMPO,2012,3,209,587900
Surat,1,MOPED/SCOOTER                                ,2012,4,2778,2575797
Surat,2,MOTOR CYCLE                                  ,2012,4,3750,3765598
Surat,3,AUTO RICKSHAW,2012,4,310,630642
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,4,1440,18362017
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2012,4,1,10082
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,4,3,62297
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,4,21,132859
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2012,4,1,20708
Surat,17,EXCAVATOR,2012,4,1,46500
Surat,21,TEMPO,2012,4,14,44091
Surat,1,MOPED/SCOOTER                                ,2012,5,4078,3787172
Surat,2,MOTOR CYCLE                                  ,2012,5,6713,6948828
Surat,3,AUTO RICKSHAW,2012,5,163,326678
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,5,1782,23188609
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,5,4,86332
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,5,49,346173
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2012,5,1,24281
Surat,21,TEMPO,2012,5,206,586194
Surat,1,MOPED/SCOOTER                                ,2012,6,3332,3130474
Surat,2,MOTOR CYCLE                                  ,2012,6,4829,4940228
Surat,3,AUTO RICKSHAW,2012,6,235,487935
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,6,1458,19430352
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,6,2,74378
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,6,47,380713
Surat,21,TEMPO,2012,6,236,639431
Surat,1,MOPED/SCOOTER                                ,2012,7,3631,3411967
Surat,2,MOTOR CYCLE                                  ,2012,7,5345,5430412
Surat,3,AUTO RICKSHAW,2012,7,249,510797
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,7,1588,20843448
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,7,2,68221
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,7,81,631609
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2012,7,1,11546
Surat,12,TRAILER UPTO 2 TON,2012,7,13,27669
Surat,21,TEMPO,2012,7,176,500247
Surat,1,MOPED/SCOOTER                                ,2012,8,3309,3120452
Surat,2,MOTOR CYCLE                                  ,2012,8,4888,5083476
Surat,3,AUTO RICKSHAW,2012,8,286,599486
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,8,1389,18110968
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,8,3,39288
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,8,69,524256
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2012,8,2,26653
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2012,8,1,46644
Surat,21,TEMPO,2012,8,35,109249
Surat,1,MOPED/SCOOTER                                ,2012,9,3266,3090402
Surat,2,MOTOR CYCLE                                  ,2012,9,5053,5294688
Surat,3,AUTO RICKSHAW,2012,9,251,524808
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,9,1053,13432291
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,9,4,89421
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,9,46,344282
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2012,9,13,221098
Surat,12,TRAILER UPTO 2 TON,2012,9,2,3000
Surat,14,TRAILER 4 TO 8 TON,2012,9,1,972
Surat,21,TEMPO,2012,9,168,471178
Surat,1,MOPED/SCOOTER                                ,2012,10,2745,2608920
Surat,2,MOTOR CYCLE                                  ,2012,10,4230,4399317
Surat,3,AUTO RICKSHAW,2012,10,241,509467
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,10,1582,22279399
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2012,10,1,14047
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,10,7,90545
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,10,44,322792
Surat,12,TRAILER UPTO 2 TON,2012,10,1,1680
Surat,21,TEMPO,2012,10,234,642331
Surat,1,MOPED/SCOOTER                                ,2012,11,3938,3767191
Surat,2,MOTOR CYCLE                                  ,2012,11,8169,8435530
Surat,3,AUTO RICKSHAW,2012,11,281,589594
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,11,1786,23285999
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2012,11,1,5284
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2012,11,8,91988
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,11,57,438888
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2012,11,11,159032
Surat,21,TEMPO,2012,11,98,267107
Surat,1,MOPED/SCOOTER                                ,2012,12,2839,2717501
Surat,2,MOTOR CYCLE                                  ,2012,12,6171,6524590
Surat,3,AUTO RICKSHAW,2012,12,211,442127
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,12,1794,23103348
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2012,12,18,96481
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2012,12,10,82839
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2012,12,63,452449
Surat,21,TEMPO,2012,12,186,527336
Surat,1,MOPED/SCOOTER                                ,2013,1,2970,2848879
Surat,2,MOTOR CYCLE                                  ,2013,1,4394,4603954
Surat,3,AUTO RICKSHAW,2013,1,123,258412
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,1,1367,18717773
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2013,1,10,58100
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2013,1,9,66145
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,1,6,39767
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,1,32,269570
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2013,1,6,80790
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,1,1,27776
Surat,21,TEMPO,2013,1,143,400954
Surat,1,MOPED/SCOOTER                                ,2013,2,3082,2979647
Surat,2,MOTOR CYCLE                                  ,2013,2,6107,6341059
Surat,3,AUTO RICKSHAW,2013,2,271,568686
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,2,1710,23628278
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2013,2,5,41839
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,2,84,584085
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,2,1,26820
Surat,19,LOADER                                       ,2013,2,1,43918
Surat,21,TEMPO,2013,2,187,539487
Surat,1,MOPED/SCOOTER                                ,2013,3,3505,3409604
Surat,2,MOTOR CYCLE                                  ,2013,3,5276,5526908
Surat,3,AUTO RICKSHAW,2013,3,221,464519
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,3,1581,23792855
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2013,3,13,153434
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2013,3,1,20000
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,3,2,73419
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,3,54,414133
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2013,3,2,68214
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,3,1,12200
Surat,13,TRAILER 2 TO 4 TON,2013,3,1,10500
Surat,21,TEMPO,2013,3,157,472045
Surat,1,MOPED/SCOOTER                                ,2013,4,3171,3088772
Surat,2,MOTOR CYCLE                                  ,2013,4,4978,5214254
Surat,3,AUTO RICKSHAW,2013,4,209,438176
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,4,1017,15921768
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2013,4,7,48349
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2013,4,6,30054
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,4,57,465202
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,4,3,21600
Surat,21,TEMPO,2013,4,144,402724
Surat,1,MOPED/SCOOTER                                ,2013,5,3588,3489368
Surat,2,MOTOR CYCLE                                  ,2013,5,5874,6205642
Surat,3,AUTO RICKSHAW,2013,5,153,320279
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,5,1479,21178931
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2013,5,2,14707
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,5,1,48084
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,5,34,258457
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,5,1,5600
Surat,12,TRAILER UPTO 2 TON,2013,5,1,3943
Surat,21,TEMPO,2013,5,162,473155
Surat,1,MOPED/SCOOTER                                ,2013,6,3372,3328664
Surat,2,MOTOR CYCLE                                  ,2013,6,4425,4782940
Surat,3,AUTO RICKSHAW,2013,6,113,237301
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,6,1367,18973886
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,6,7,202243
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,6,43,336538
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,6,1,35420
Surat,21,TEMPO,2013,6,101,289114
Surat,1,MOPED/SCOOTER                                ,2013,7,3093,3023580
Surat,2,MOTOR CYCLE                                  ,2013,7,4356,4674091
Surat,3,AUTO RICKSHAW,2013,7,157,334111
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,7,1132,15860656
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2013,7,2,34190
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2013,7,4,23689
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,7,2,43390
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,7,54,398902
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,7,1,50900
Surat,12,TRAILER UPTO 2 TON,2013,7,1,974
Surat,21,TEMPO,2013,7,122,354884
Surat,1,MOPED/SCOOTER                                ,2013,8,3379,3304316
Surat,2,MOTOR CYCLE                                  ,2013,8,5055,5400471
Surat,3,AUTO RICKSHAW,2013,8,157,334903
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,8,1144,16793499
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2013,8,1,7888
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,8,3,18052
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,8,45,336115
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,8,7,325178
Surat,21,TEMPO,2013,8,150,433855
Surat,1,MOPED/SCOOTER                                ,2013,9,3346,3291707
Surat,2,MOTOR CYCLE                                  ,2013,9,5404,5746828
Surat,3,AUTO RICKSHAW,2013,9,119,265993
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,9,1236,19164060
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,9,2,37244
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,9,75,587673
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2013,9,1,53687
Surat,21,TEMPO,2013,9,188,549369
Surat,1,MOPED/SCOOTER                                ,2013,10,3234,3170456
Surat,2,MOTOR CYCLE                                  ,2013,10,5002,5443034
Surat,3,AUTO RICKSHAW,2013,10,114,269711
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,10,1654,24010627
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,10,3,92754
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,10,89,748549
Surat,21,TEMPO,2013,10,171,495085
Surat,1,MOPED/SCOOTER                                ,2013,11,4706,4652052
Surat,2,MOTOR CYCLE                                  ,2013,11,8839,9624893
Surat,3,AUTO RICKSHAW,2013,11,141,341371
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,11,1838,28670509
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,11,89,703676
Surat,21,TEMPO,2013,11,221,651046
Surat,1,MOPED/SCOOTER                                ,2013,12,3530,3496330
Surat,2,MOTOR CYCLE                                  ,2013,12,5742,6288450
Surat,3,AUTO RICKSHAW,2013,12,84,212024
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2013,12,1273,21151276
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2013,12,8,191877
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2013,12,151,1214261
Surat,12,TRAILER UPTO 2 TON,2013,12,1,1380
Surat,17,EXCAVATOR,2013,12,1,40220
Surat,19,LOADER                                       ,2013,12,10,509570
Surat,21,TEMPO,2013,12,140,425874
Surat,1,MOPED/SCOOTER                                ,2014,1,3209,3172365
Surat,2,MOTOR CYCLE                                  ,2014,1,5247,5670150
Surat,3,AUTO RICKSHAW,2014,1,105,269161
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,1,1371,21900190
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2014,1,1,8011
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,1,1,7967
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,1,93,717392
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2014,1,1,23636
Surat,19,LOADER                                       ,2014,1,3,152871
Surat,21,TEMPO,2014,1,200,592482
Surat,1,MOPED/SCOOTER                                ,2014,2,3697,3663264
Surat,2,MOTOR CYCLE                                  ,2014,2,5994,6514291
Surat,3,AUTO RICKSHAW,2014,2,129,332150
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,2,1524,24433270
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2014,2,2,21389
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2014,2,2,10772
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,2,10,109000
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,2,109,840472
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,2,26,849342
Surat,21,TEMPO,2014,2,200,595982
Surat,1,MOPED/SCOOTER                                ,2014,3,4377,4337693
Surat,2,MOTOR CYCLE                                  ,2014,3,5838,6497915
Surat,3,AUTO RICKSHAW,2014,3,94,246799
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,3,1493,22295910
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2014,3,1,14889
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2014,3,1,13862
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,3,10,199397
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,3,151,1289385
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2014,3,1,22101
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,3,8,210115
Surat,19,LOADER                                       ,2014,3,1,43722
Surat,21,TEMPO,2014,3,211,617351
Surat,1,MOPED/SCOOTER                                ,2014,4,4893,4741630
Surat,2,MOTOR CYCLE                                  ,2014,4,6358,7185690
Surat,3,AUTO RICKSHAW,2014,4,140,370652
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,4,1789,30226586
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2014,4,1,14247
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,4,15,405042
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,4,87,713591
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,4,14,269240
Surat,13,TRAILER 2 TO 4 TON,2014,4,1,3176
Surat,16,TRAILER MORE THAN 12 TON,2014,4,1,12244
Surat,18,CRANE,2014,4,1,28420
Surat,21,TEMPO,2014,4,205,614997
Surat,1,MOPED/SCOOTER                                ,2014,5,4372,4289735
Surat,2,MOTOR CYCLE                                  ,2014,5,6019,6725939
Surat,3,AUTO RICKSHAW,2014,5,123,324502
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,5,2035,31575848
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,5,3,88862
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,5,68,630960
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2014,5,1,19980
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,5,9,263205
Surat,19,LOADER                                       ,2014,5,1,49620
Surat,21,TEMPO,2014,5,156,455663
Surat,1,MOPED/SCOOTER                                ,2014,6,4822,4668581
Surat,2,MOTOR CYCLE                                  ,2014,6,6154,6688754
Surat,3,AUTO RICKSHAW,2014,6,119,318398
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,6,1852,27358361
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,6,24,670445
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,6,78,761871
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,6,4,68458
Surat,12,TRAILER UPTO 2 TON,2014,6,8,12855
Surat,15,TRAILER 8 TO 12 TON,2014,6,2,33000
Surat,16,TRAILER MORE THAN 12 TON,2014,6,5,112000
Surat,17,EXCAVATOR,2014,6,3,157100
Surat,18,CRANE,2014,6,1,25694
Surat,19,LOADER                                       ,2014,6,1,20393
Surat,21,TEMPO,2014,6,222,644215
Surat,1,MOPED/SCOOTER                                ,2014,7,4404,4311790
Surat,2,MOTOR CYCLE                                  ,2014,7,5665,6312002
Surat,3,AUTO RICKSHAW,2014,7,160,423475
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,7,1951,28846145
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2014,7,1,14690
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,7,7,234117
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,7,149,1374595
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,7,4,107754
Surat,14,TRAILER 4 TO 8 TON,2014,7,1,20096
Surat,21,TEMPO,2014,7,262,765054
Surat,1,MOPED/SCOOTER                                ,2014,8,4878,4807886
Surat,2,MOTOR CYCLE                                  ,2014,8,6126,7121903
Surat,3,AUTO RICKSHAW,2014,8,232,616764
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,8,1704,25140800
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,8,30,1156292
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,8,117,1041444
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2014,8,1,26306
Surat,12,TRAILER UPTO 2 TON,2014,8,1,2300
Surat,17,EXCAVATOR,2014,8,1,50600
Surat,18,CRANE,2014,8,1,28700
Surat,21,TEMPO,2014,8,182,525941
Surat,1,MOPED/SCOOTER                                ,2014,9,5048,4973860
Surat,2,MOTOR CYCLE                                  ,2014,9,6760,7562353
Surat,3,AUTO RICKSHAW,2014,9,254,671850
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,9,1788,28206272
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,9,4,54845
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,9,169,1507036
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,9,3,67748
Surat,17,EXCAVATOR,2014,9,1,50600
Surat,18,CRANE,2014,9,1,28200
Surat,19,LOADER                                       ,2014,9,1,45300
Surat,21,TEMPO,2014,9,278,809210
Surat,1,MOPED/SCOOTER                                ,2014,10,4574,4504303
Surat,2,MOTOR CYCLE                                  ,2014,10,6147,6870153
Surat,3,AUTO RICKSHAW,2014,10,379,1011693
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,10,2579,45321011
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,10,3,93793
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,10,110,935265
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,10,4,154752
Surat,21,TEMPO,2014,10,189,551371
Surat,1,MOPED/SCOOTER                                ,2014,11,5443,5375165
Surat,2,MOTOR CYCLE                                  ,2014,11,8885,9839419
Surat,3,AUTO RICKSHAW,2014,11,278,748164
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,11,3104,46263969
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,11,3,52732
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,11,205,1901073
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,11,2,110754
Surat,13,TRAILER 2 TO 4 TON,2014,11,1,986
Surat,17,EXCAVATOR,2014,11,1,50600
Surat,19,LOADER                                       ,2014,11,3,125137
Surat,21,TEMPO,2014,11,256,738670
Surat,1,MOPED/SCOOTER                                ,2014,12,5508,5427349
Surat,2,MOTOR CYCLE                                  ,2014,12,8510,9495720
Surat,3,AUTO RICKSHAW,2014,12,244,659155
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2014,12,2111,34200128
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2014,12,6,477600
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2014,12,131,1149227
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2014,12,5,107539
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2014,12,2,27462
Surat,19,LOADER                                       ,2014,12,1,50600
Surat,21,TEMPO,2014,12,217,625484
Surat,1,MOPED/SCOOTER                                ,2015,1,4302,4280210
Surat,2,MOTOR CYCLE                                  ,2015,1,5065,5905029
Surat,3,AUTO RICKSHAW,2015,1,174,470657
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,1,1963,34119449
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,1,19,898124
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,1,116,1069549
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,1,1,18352
Surat,21,TEMPO,2015,1,285,816258
Surat,1,MOPED/SCOOTER                                ,2015,2,4843,4918606
Surat,2,MOTOR CYCLE                                  ,2015,2,5640,6468178
Surat,3,AUTO RICKSHAW,2015,2,249,680817
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,2,2270,39799333
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,2,4,87696
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,2,154,1407860
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,2,5,99121
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,2,4,137238
Surat,17,EXCAVATOR,2015,2,1,20440
Surat,18,CRANE,2015,2,1,56000
Surat,21,TEMPO,2015,2,208,583986
Surat,1,MOPED/SCOOTER                                ,2015,3,5039,5192857
Surat,2,MOTOR CYCLE                                  ,2015,3,5369,6607786
Surat,3,AUTO RICKSHAW,2015,3,201,552212
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2015,3,2062,34753378
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2015,3,1,8098
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2015,3,1,13231
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2015,3,6,179859
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2015,3,142,1361629
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2015,3,2,53488
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2015,3,1,31498
Surat,19,LOADER                                       ,2015,3,2,109680
Surat,21,TEMPO,2015,3,211,628619
Surat,1,MOPED/SCOOTER                                ,2015,4,5437,5608599
Surat,2,MOTOR CYCLE                                  ,2015,4,5558,6929409
Surat,3,AUTO RICKSHAW,2015,4,156,434154
